recipe_id,title,ingredients,quantities
5583,Sarson Chole Ka Saag Recipe - Kabuli Chana In Mustard Leaves Gravy,"tomato,salt,cumin powder (jeera),makki ka atta (yellow corn meal flour),bathua leaves,ginger,ghee,kabuli chana (white chickpeas) over night,spinach leaves (palak),red chilli powder,cloves garlic,white butter,onion,mustard greens,coriander powder,turmeric powder,green chillies,garam masala powder","1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1"
5584,Bell Pepper & Parsley Rice Recipe - Bell Pepper & Parsley Rice Recipe,"olive oil,salt,mixed herbs,capsicum (green),capsicum (red),cloves garlic,parsley,red chilli flax,onion,capsicum,rosemary dried,rice dried","1,1,1,1,1,1,1,1,1,1,1,1"
5585,Taiwanese Style Gua Bao Recipe - Steamed Bao Buns With Sweet And Spicy Mushroom & Tofu Recipe,"salt,wheat flour,tofu,red bell pepper (capsicum),soy sauce,dry yeast,tomato pulp,sugar,hoisin sauce,cucumber,button mushrooms,flour (maida),red chilli sauce","1,1,1,1,1,1,1,1,1,1,1,1,1"
5586,Cauliflower Paneer Kofta Curry Recipe,"tomato,salt,cumin powder (jeera),corn flour,kashmiri red chilli powder,coriander (dhania) leaves,paneer,cauliflower (gobi),ajwain (carom seeds),red chilli powder,water,reserve,onion,butter oil,coriander powder,potato (aloo),garam masala powder","1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1"
5587,Green Apple Rasam Recipe,"tomato,arhar dal (split toor dal),asafoetida (hing),ghee,mustard seeds,water,cloves garlic,curry leaves,dry red chilli,coriander (dhania) leaves,cumin seeds (jeera),green apple,rasam powder,turmeric powder","1,1,1,1,1,1,1,1,1,1,1,1,1,1"
5588,Kerala Style Varutharacha Sambar Recipe - Tangy Coconut Sambar Recipe,"tomato,asafoetida (hing),carrot,curry leaves,coriander (dhania) seeds,bhindi (lady fingerokra),turmeric powder,chana dal (bengal gram dal),green chillies,coconut oil,salt,arhar dal (split toor dal),dry red chillies,tamarind water,coconut,mustard seeds,methi seeds (fenugreek seeds),potato (aloo) the skin large cubes,vellai poosanikai (ash gourdwhite pumpkin),drumstick,black urad dal (split),curry leaves,coriander (dhania) leaves","1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1"
5589,Tomato Dosa Recipe,"tomato,salt,rice,water,white urad dal (split),soda,methi seeds (fenugreek seeds),sunflower oil","1,1,1,1,1,1,1,1"
5590,No Onion No Garlic Kadamba Sambar Rice - Temple Ritual Recipe,"dried green peas (vatana),asafoetida (hing),brinjal (baingan eggsplant),sesame (gingelly) oil,kabuli chana (white chickpeas),white urad dal (split),coriander (dhania) seeds,curry leaves,turmeric powder,chana dal (bengal gram dal),arhar dal (split toor dal),dry red chillies,tamarind,green beans (french beans),chow chow (chayote squash),rice,mustard seeds,sundakkai (turkey berries),black pepper corns,methi seeds (fenugreek seeds),black eyed beans (lobia),potato (aloo),vellai poosanikai (ash gourdwhite pumpkin)","1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1"
5591,"Cucumber, Red Radish, Tomatoes & Onion Salad Recipe","tomato,salt,red radish,lemon,coriander (dhania) leaves,onion,cucumber,green chillies,pepper","1,1,1,1,1,1,1,1,1"
5592,Homemade Baked Donuts Recipe,"baking powder,salt,milk,curd,sugar,vanilla,flour (maida),sunflower oil","1,1,1,1,1,1,1,1"
5593,Suran Fodi Recipe - Goan Semolina Crusted Yam,"salt,elephant yam (suransenairatalu),red chilli powder,tamarind paste,sooji (semolina rava),rice flour,turmeric powder,sunflower oil","1,1,1,1,1,1,1,1"
5594,Turai Moong Dal Recipe - Turia Mag Ni Dal,"tomato,salt,yellow moong dal (split),ginger,bay leaf (tej patta),ridge gourd (turai peerkangai),red chilli powder,water,coriander (dhania) leaves,cinnamon stick (dalchini),cumin seeds (jeera),coriander (dhania) powder,lemon,turmeric powder,green chillies,sunflower oil","1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1"
5595,"Homemade Quick Puff Pastry Sheet Recipe | Perfect For Puffs, Tarts & Pies.","water,salt,flour (maida),butter","1,1,1,1"
5596,Sindhi Karela Bhaji Recipe - Sindhi Style Bitter Gourd Sabzi,"tomato,salt,ginger,kashmiri red chilli powder,karela (bitter gourd pavakkai),coriander (dhania) leaves,anardana powder (pomegranate seed powder),cloves garlic,curd,onion,cumin seeds (jeera),cardamom powder (elaichi),coriander powder,turmeric powder,green chillies,sunflower oil","1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1"
5597,Osmania Biscuits Recipe,"salt,soy flour,baking powder,milk,vivatta maida,sugar,milk powder,butter","1,1,1,1,1,1,1,1"
5598,Udupi Style Bendekayi Palya Recipe - Ladies Finger With Coconut,"salt,coconut,mustard seeds,jaggery,curry leaves,white urad dal (split),dry red chillies,bhindi (lady fingerokra),tamarind,sunflower oil","1,1,1,1,1,1,1,1,1,1"
5599,Kerala Kadala Curry Recipe - Spicy Chickpeas in Coconut Curry,"tomato,salt,ginger,mustard seeds,coconut,fennel seeds (saunf),red chilli powder,cloves garlic,curry leaves,pearl onion (sambar onion),coriander (dhania) seeds,turmeric powder,coconut oil,green chillies,kala chana (brown chickpeas)","1,1,1,1,1,1,1,1,1,1,1,1,1,1,1"
5600,Mac and Cheese On Crostini Recipe,"salt,chilli garlic sauce,macaroni pasta,mozzarella cheese,baguette,virgin olive oil butter","1,1,1,1,1,1"
5601,Spicy Avocado Scrambled Eggs Recipe,"salt,cumin powder (jeera),sunflower oil,coriander (dhania) leaves,milk,cloves garlic,onion,eggs,black pepper powder,avocado ripe,green chillies,dried oregano","1,1,1,1,1,1,1,1,1,1,1,1"
5602,Mango Smoothie Bowl Recipe,"coconut,mango (ripe),curd,papaya,watermelon scooped,pumpkin seeds,kiwi","1,1,1,1,1,1,1"
5603,Arbi Dahi Wali Sabzi (Recipe in Hindi),"turmeric powder,salt,celery,water,kashmiri red chilli,curd,coriander,oil,coriander powder,arabic,garam masala powder","1,1,1,1,1,1,1,1,1,1,1"
5604,Raw Mango Masoor Dal Recipe - Raw Mango Masoor Dal Recipe,"turmeric powder,salt,kalonji seeds,mustard oil,mustard seeds,fenugreek seeds,masoor dal,dry red chillies,fennel seeds,mango,green chillies,cumin seeds","1,1,1,1,1,1,1,1,1,1,1,1"
5605,Cold Coffee Recipe,"ice cubes,instant coffee powder,milk,ice,sugar,vanilla chocolate","1,1,1,1,1,1"
5606,Baked Samosa Pinwheels Recipe,"salt,green chillies,water make the dough,amchur (dry mango powder),coriander (dhania) leaves,green peas (matar),red chilli powder,vivatta maida,sesame seeds (til seeds),cumin seeds (jeera),sooji (semolina rava),turmeric powder,banana,garam masala powder,sunflower oil","1,1,1,1,1,1,1,1,1,1,1,1,1,1,1"
5607, Aloo Aur Mooli Ke Patto Ki Sabzi (Recipe In Hindi),"turmeric powder,salt,mustard oil,cumin powder,dry red chillies break out the middle,cloves garlic,potatoes,radish leaves,spoon red chilli powder","1,1,1,1,1,1,1,1,1"
5608,Gulkand Seviyan Kheer Recipe,"pistachios,saffron strands,rose water,dried rose,gulkand,semiya (seviyan),milk full fat,cardamom powder (elaichi)","1,1,1,1,1,1,1,1"
5609,Napa Cabbage Coleslaw with Greek Yogurt Recipe,"sunflower seeds,salt,hung curd (greek yogurt),cucumber core,carrot,cranberries dried,napa cabbage","1,1,1,1,1,1,1"
5610,One-Pot Stove Top Lasagna Recipe,"yellow bell pepper (capsicum),tomato,red bell pepper (capsicum),salt,mozzarella cheese,basil leaves,lasagna sheets ( sheets),cloves garlic pound,broccoli,onion,feta cheese,thyme leaves,sunflower oil","1,1,1,1,1,1,1,1,1,1,1,1,1"
5611,Kashmiri Style Rajma Gogji Recipe - Kidney Beans and Turnip Curry,"tomato,salt,ginger,kashmiri red chilli powder,mustard oil,kashmiri rajma,kashmiri masala powder (vaer),cloves garlic,dry ginger powder,fennel powder,onion,turnips,turmeric powder","1,1,1,1,1,1,1,1,1,1,1,1,1"
5612,Scrambled Eggs With Ridge Gourd Sabzi Recipe,"salt,ginger,coriander (dhania) leaves,ridge gourd (turai peerkangai),red chilli powder,curry leaves,onion,coriander powder,eggs,turmeric powder,green chillies","1,1,1,1,1,1,1,1,1,1,1"
5613,Karnataka Style Aralu Sandige Recipe - Puffed Paddy Fryums,"coriander (dhania),salt,vellai poosanikai (ash gourdwhite pumpkin) de skinned,sabudana (tapioca pearls),asafoetida (hing),cumin seeds (jeera),puffed rice (aralu),green chillies paste","1,1,1,1,1,1,1,1"
5614,Goan Sweet Churmo Recipe,"wheat flour,jaggery,red chilli powder,water,ghee grease the plate,sunflower oil","1,1,1,1,1,1"
5615,Thengai Poornam Kozhukattai / Ukadiche Modak Recipe With Rice Flour,"salt,coconut,jaggery,water,cardamom powder (elaichi),rice flour,sunflower oil","1,1,1,1,1,1,1"
5616,Baked Vermicelli Malpua Recipe,"wheat flour,ghee,paneer,fennel seeds (saunf),milk,pistachios,baking soda,sugar,semiya (vermicelli),cardamom powder (elaichi),gulab jamun mix,milk powder,water approximately,sunflower oil","1,1,1,1,1,1,1,1,1,1,1,1,1,1"
5617,Heart Shaped Cake Pops Recipe,"milk,lemon pound cake recipe,condensed milk,cocoa powder,decorative sugar (cake candy s)","1,1,1,1,1"
5618,Beet Baba Ganoush Dip Recipe,"salt,tahini,paprika powder,brinjal (baingan eggsplant),coriander (dhania) leaves,virgin olive oil,cloves garlic,lemon,beetroot","1,1,1,1,1,1,1,1,1"
5619,Indian Misal Bunny Chow Recipe,"tomato,salt,green chilli,ginger garlic paste,curry leaves,tamarind paste (or lemon),coriander (dhania) leaves,mixed sprouts,cumin seeds (jeera),onion,maharashtrian goda masala,farsan (or dry snack mix) the crunch,lemon,pav buns,turmeric powder,sunflower oil","1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1"
5620,Varan Bhat Recipe - Maharashtrino Dal Recipe,"salt,arhar dal (split toor dal),green chilli,coconut,ghee,asafoetida (hing),cumin seeds (jeera),turmeric powder","1,1,1,1,1,1,1,1"
5621,Besan vegetable recipe,"salt,ginger,amchur (dry mango powder),karela (bitter gourd pavakkai),mustard oil,ajwain (carom seeds),red chilli powder,cloves garlic,gram flour (besan),onion,coriander (dhania) powder,turmeric powder,garam masala powder","1,1,1,1,1,1,1,1,1,1,1,1,1"
5622,Himachali Style Pahari Khatta Recipe (Boondi In Tangy Yogurt Curry),"salt,asafoetida (hing),red chilli powder,gram flour (besan),curd,coriander (dhania) leaves,cinnamon stick (dalchini),methi seeds (fenugreek seeds),cardamom powder (elaichi),coriander powder,turmeric powder,boondi,sunflower oil","1,1,1,1,1,1,1,1,1,1,1,1,1"
5623,Soy Chunks Manchurian Recipe In Sweet & Spicy Chinese Sauce,"salt,spring onion greens,red bell pepper (capsicum),ginger,corn flour,vegetable stock,cloves garlic,soy sauce,green bell pepper (capsicum),tomato ketchup,sunflower oil sunflower oil,soy (nuggets),red chilli sauce,green chillies","1,1,1,1,1,1,1,1,1,1,1,1,1,1"
5624,Sukhe Methi Chole Recipe,"tomato,salt,cumin powder (jeera),ginger,green chilli,bay leaf (tej patta),ghee,methi leaves (fenugreek leaves),red chilli powder,cloves garlic,kabuli chana (white chickpeas),onion,cumin seeds (jeera),coriander powder,turmeric powder,garam masala powder","1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1"
5625,Chicken Jalfrezi Recipe - Chicken And Bell Peppers In Tomato Gravy,"tomato,salt,red bell pepper (capsicum),ginger,stalk coriander (dhania) leaves,cloves garlic,carrot,onion,green bell pepper (capsicum),coriander powder,chicken breasts,turmeric powder,butter,garam masala powder,sunflower oil","1,1,1,1,1,1,1,1,1,1,1,1,1,1,1"
5626,Stir Fried Honey Parsnip Recipe With Herbs,"vegetable stock,parsnip carrot,sesame (gingelly) oil,soy sauce,cloves garlic,thyme leaves,black pepper powder,dried oregano","1,1,1,1,1,1,1,1"
5627,Drumstick Fennel Spinach Sambar Recipe-Drumstick & Greens Sambar,"tomato,salt,arhar dal (split toor dal),tamarind water,mustard seeds,asafoetida (hing),methi leaves (fenugreek leaves),sesame (gingelly) oil,drumstick,pearl onion (sambar onion),curry leaves,dry red chillies,turmeric powder,sambar powder","1,1,1,1,1,1,1,1,1,1,1,1,1,1"
5628,Awadhi Style Sheermal Recipe - Sweet Flat Bread,"baking powder,salt,ghee,milk,saffron strands,sugar,cardamom powder (elaichi),flour (maida)","1,1,1,1,1,1,1,1"
5629,Murmura Jaggery Laddu/ Pori Urundai Recipe,"coconut,puffed rice,gram dal (pottukadalai),jaggery,water,peanuts (moongphali),cardamom powder (elaichi)","1,1,1,1,1,1,1"
5630,"Millet Energy Bites With Almonds, Dates And Coconut Recipe","coconut,ragi flour (finger millet nagli),badam (almond),bajra flour ( pearl millet),dates","1,1,1,1,1"
5631,Spiced Prune Chutney Recipe,"tomato,salt,prunes,nutmeg powder,ajwain (carom seeds),red chilli flakes,onion,vinegar,cinnamon powder (dalchini)","1,1,1,1,1,1,1,1,1"
5632,Kauni Rice Paniyaram Recipe (Fruit Rice Paniyaram Recipe),"black rice,wheat flour,health mix,palm jaggery powder,sunflower oil paniyaram pan","1,1,1,1,1"
5633,Konkani Style Koli Masala Recipe- Spice Mix,"black cardamom (badi elaichi),kalpasi flower (st flower),nutmeg powder,cardamom (elaichi) podsseeds,fennel seeds (saunf),mustard seeds,ajwain (carom seeds),bay leaf (tej patta),asafoetida (hing),black peppercorns,byadagi dried chillies,coriander (dhania) seeds,cinnamon stick (dalchini),cumin seeds (jeera),mace (javitri),poppy seeds,cloves (laung),star anise,dry red chilli (sankeshwari dry red chilli)","1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1"
5634,Cauliflower Palak Methi Muthia Recipe,"salt,wheat flour,coriander (dhania) leaves,mustard seeds,methi leaves (fenugreek leaves),cauliflower (gobi),red chilli powder,gram flour (besan),curry leaves,sugar,cumin seeds (jeera),turmeric powder,spinach leaves (palak),sunflower oil","1,1,1,1,1,1,1,1,1,1,1,1,1,1"
5635,Yele Kadubu and Onion Chutney Recipe - Yele Kadubu Recipe With Sweet And Spicy Onion Chutney,"salt,wheat flour,ghee,jaggery,water,fenugreek seeds,dry red chilli,oil,tamarind paste,red onion,bud garlic","1,1,1,1,1,1,1,1,1,1,1"
5636,Pulikuthi Upperi Recipe - Spicy & Tangy Palakkad Poriyal Recipe,"salt,parangikai pumpkin,rice,mustard seeds,asafoetida (hing),jaggery,curry leaves,dry red chillies,methi seeds (fenugreek seeds),coconut oil,bhindi (lady fingerokra),turmeric powder,banana,tamarind lemon","1,1,1,1,1,1,1,1,1,1,1,1,1,1"
5637,High Protein Spinach & Soy Bites Recipe,"salt,paneer,soy flakes,red chilli flakes,virgin olive oil,almond meal (badam powder),wheat bread crumbs,pepper,parmesan cheese,spinach leaves (palak)","1,1,1,1,1,1,1,1,1,1"
5638,Eggless Cranberry Pistachio Biscotti Recipe,"baking powder,flour (maida) plus,salt,sugar,vanilla,cranberries dried,pistachios unsalted,sunflower oil","1,1,1,1,1,1,1,1"
5639,Gourd Peel Chutney Recipe - Bottle Gourd Peel Chutney Recipe,"tomato,salt,turmeric powder,asafoetida,white urad lentils,mustard,fenugreek seeds,gourd,dry red chillies,oil,tamarind paste,coriander (dhania) leaves,green chillies","1,1,1,1,1,1,1,1,1,1,1,1,1"
5640,Fenugreek & Soy Chunks Dry Vegetable Recipe,"tomato,salt,cumin powder (jeera),mustard seeds,methi leaves (fenugreek leaves),red chilli powder,onion,soy (nuggets),coriander powder,turmeric powder,garam masala powder,sunflower oil","1,1,1,1,1,1,1,1,1,1,1,1"
5641,Aloo Bilahi Maas Recipe - Assamese Fish Curry With Potatoes And Tomatoes,"tomato,salt,cumin powder (jeera),mustard oil,bay leaf (tej patta),cloves garlic,water,rohu fish,dry red chillies,onion,cumin seeds (jeera),coriander (dhania) leaves,potato (aloo),turmeric powder,garam masala powder","1,1,1,1,1,1,1,1,1,1,1,1,1,1,1"
5642,Thinai Thakkali Sadam Recipe (Foxtail Millet Tomato Rice),"tomato,salt,ginger,kashmiri red chilli powder,mustard seeds,foxtail millet,fennel seeds (saunf),cloves garlic,curry leaves,onion,turmeric powder,green chillies,sunflower oil","1,1,1,1,1,1,1,1,1,1,1,1,1"
5643,Chicken Wings With Bhuna Masala Recipe,"tomato,salt,cumin powder (jeera),ginger,chicken wings,cloves garlic,red chilli powder,onion,turmeric powder,garam masala powder","1,1,1,1,1,1,1,1,1,1"
5644,Tamil Nadu Style Beetroot kootu Recipe,"salt,yellow moong dal (split),coconut,mustard seeds,beetroot dices,curry leaves,white urad dal (split),dry red chillies,cumin seeds (jeera),coconut oil","1,1,1,1,1,1,1,1,1,1"
5645,Semiya Upma Recipe,"turmeric powder,cardamom powder,rye,ginger,salt,semia baked,asafoetida,red chilli powder,carrot,curry leaves,white urad dal (split),green beans,onion,lemon,sugar,coriander (dhania) leaves,dal sugar powder","1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1"
5646,Sindhi Sai Bhaji Recipe - Sindhi Sai Bhaji Recipe,"turmeric powder,salt,ginger,fenugreek,spinach,ghee,red chilli powder,eggsplant,carrot,cloves garlic,tomato finely,chana dal,green beans,heart leaves,gourd,onion,mango,coriander powder,green moong dal split,green chillies","1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1"
5647,Avalakki Porridge In Warm Spiced Berries Recipe,"orange juiced,bananas,orange fruit,peanut butter other nut butter,poha (flattened rice),coconut milk regular milk,blackberries other berries,vanilla,black pepper powder,maple syrup","1,1,1,1,1,1,1,1,1,1"
5648,Mudaliar Style Omelette Curry Recipe,"tomato,salt,ginger,hung curd (greek yogurt),green chilli,coconut,cardamom (elaichi) podsseeds,mint leaves (pudina),black peppercorns,cloves garlic,curry leaves,coriander (dhania) leaves,coriander (dhania) seeds,onion,poppy seeds,cinnamon stick (dalchini),eggs,turmeric powder,green chillies,sunflower oil","1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1"
5649,Doodh Jhinge Curry Recipe-Ridge Gourd Cooked In Milk,"salt,ginger,mustard oil,mustard seeds,ghee,milk,ridge gourd (turai peerkangai),sugar,dry red chillies,green chillies","1,1,1,1,1,1,1,1,1,1"
5650,Amla Chutney Recipe - Hot and Sweet Amla Chutney Recipe,"cumin,red chilli powder desired,jaggery,mustard,curry leaves,amla,asafetida,salt oil","1,1,1,1,1,1,1,1"
5651,Arab Dahi Wali Sabz rode,"salt,kashmiri red chilli powder,coriander (dhania) leaves,ajwain (carom seeds),water,curd,colocasia root (arbi),coriander powder,turmeric powder,garam masala powder,sunflower oil","1,1,1,1,1,1,1,1,1,1,1"
5652,Serial recipe of radish leaves - South Indian Style Radish Greens Stir Fry (Recipe in Hindi),"tomato,salt,turmeric powder,ginger,tur dal,coconut,dry red chilli,curry leaves,onion,asafetida,radish leaves,sesame oil,cumin seeds","1,1,1,1,1,1,1,1,1,1,1,1,1"
5653,Vegetarian Hakka Noodles -Chinese Chow Mein Recipe,"salt,green beans (french beans),ginger,veg hakka noodles packet,spring onion (bulb greens),soy sauce,carrot,chilli vinegar,onion,black pepper powder,green bell pepper (capsicum),red chilli sauce,cabbage (patta gobi muttaikose),sunflower oil","1,1,1,1,1,1,1,1,1,1,1,1,1,1"
5654,Sweet Potato Mash Recipe,"salt,milk,cloves garlic,sweet potatoes skin,pepper,butter","1,1,1,1,1,1"
5655,Buy Manga Soya Sundal Recipe,"salt,soybeans (whole soya dal),asafoetida (hing) generous,coconut,mustard seeds,red chilli powder,curry leaves,coconut oil,mango skin,turmeric powder","1,1,1,1,1,1,1,1,1,1"
5656,Kaya Tholi Thoran Recipe - Raw Banana Thoran (Recipe In Hindi),"turmeric powder,salt,green chillies,cumin,coconut,water,cloves garlic,mustard,curry leaves,dry red chillies,onion,oil,banana","1,1,1,1,1,1,1,1,1,1,1,1,1"
5657,Kerala Cheriya Ulli Sambar Recipe,"tomato,green chillies,salt,arhar dal (split toor dal),tamarind water,coconut,mustard seeds,asafoetida (hing),curry leaves,dry red chilli,cumin seeds (jeera),coconut oil,turmeric powder,sambar powder","1,1,1,1,1,1,1,1,1,1,1,1,1,1"
5658,Aoria Special Dalma Recipe (Aoria Dal & Tarkari),"arhar dal (split toor dal),carrot dices,salt per,sunflower oil,ghee,mooli mullangi (radish) dices,elephant yam (suransenairatalu) dices,fennel seeds (saunf),coconut,brinjal (baingan eggsplant) dices,red chilli powder,coriander (dhania) leaves,sugar,dry red chillies,parangikai pumpkin dices,panch phoran masala,banana dices,turmeric powder,cinnamon powder (dalchini)","1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1"
